uid,gender,user_type
9810,female,non_reader
9811,female,non_reader
9812,female,non_reader
9813,female,non_reader
9814,male,non_reader
9815,female,non_reader
9816,unknown,non_reader
9817,female,non_reader
9818,female,non_reader
9819,male,non_reader
9820,unknown,non_reader
9821,male,non_reader
9822,male,non_reader
9823,female,non_reader
9824,unknown,non_reader
9825,male,non_reader
9826,male,reader
9827,unknown,non_reader
9828,unknown,non_reader
9829,male,new_user
9830,female,reader
9831,male,non_reader
9832,male,reader
9833,male,new_user
9834,female,reader
9835,male,reader
9836,unknown,non_reader
9837,male,non_reader
9838,male,non_reader
9839,male,reader
9840,male,non_reader
9841,male,non_reader
9842,female,non_reader
9843,male,non_reader
9844,female,reader
9845,male,new_user
9846,male,non_reader
9847,male,reader
9848,female,non_reader
9849,male,new_user
9850,unknown,non_reader
9851,male,non_reader
9852,male,reader
9853,male,non_reader
9854,female,reader
9855,unknown,reader
9856,male,non_reader
9857,female,non_reader
9858,female,non_reader
9859,male,non_reader
9860,male,non_reader
9861,male,non_reader
9862,female,reader
9863,female,reader
9864,male,non_reader
9865,female,non_reader
9866,unknown,reader
9867,unknown,non_reader
9868,female,non_reader
9869,male,new_user
9870,male,non_reader
9871,male,non_reader
9872,male,non_reader
9873,male,reader
9874,male,new_user
9875,male,non_reader
9876,male,new_user
9877,female,non_reader
9878,female,non_reader
9879,female,non_reader
9880,male,reader
9881,female,non_reader
9882,female,non_reader
9883,unknown,non_reader
9884,male,non_reader
9885,female,non_reader
9886,female,reader
9887,female,non_reader
9888,male,non_reader
9889,unknown,non_reader
9890,male,non_reader
9891,male,non_reader
9892,male,reader
9893,unknown,new_user
9894,female,non_reader
9895,male,non_reader
9896,male,non_reader
9897,unknown,non_reader
9898,female,reader
9899,male,non_reader
9900,male,non_reader
9901,male,new_user
9902,unknown,non_reader
9903,male,non_reader
9904,female,non_reader
9905,male,non_reader
9906,female,reader
9907,unknown,non_reader
9908,female,new_user
9909,male,new_user
9910,male,non_reader
9911,female,non_reader
9912,male,non_reader
9913,male,reader
9914,female,non_reader
9915,female,reader
9916,female,non_reader
9917,male,reader
9918,male,new_user
9919,male,non_reader
9920,female,non_reader
9921,unknown,non_reader
9922,unknown,non_reader
9923,male,non_reader
9924,female,non_reader
9925,male,non_reader
9926,unknown,reader
9927,male,non_reader
9928,female,non_reader
9929,male,new_user
9930,unknown,non_reader
9931,female,non_reader
9932,female,non_reader
9933,male,non_reader
9934,unknown,non_reader
9935,female,reader
9936,male,non_reader
9937,male,non_reader
9938,male,non_reader
9939,unknown,reader
9940,unknown,non_reader
9941,female,new_user
9942,female,non_reader
9943,male,non_reader
9944,female,non_reader
9945,unknown,reader
9946,female,non_reader
9947,male,non_reader
9948,unknown,non_reader
9949,female,non_reader
9950,female,new_user
9951,male,non_reader
9952,male,non_reader
9953,male,non_reader
9954,unknown,non_reader
9955,male,non_reader
9956,female,non_reader
9957,male,non_reader
9958,female,non_reader
9959,male,reader
9960,female,non_reader
9961,unknown,non_reader
9962,male,non_reader
9963,male,new_user
9964,male,contributor
9965,female,non_reader
9966,male,reader
9967,male,non_reader
9968,male,non_reader
9969,female,non_reader
9970,female,non_reader
9971,male,contributor
9972,male,non_reader
9973,unknown,non_reader
9974,unknown,non_reader
9975,male,non_reader
9976,unknown,reader
9977,unknown,new_user
9978,male,non_reader
9979,male,non_reader
9980,male,non_reader
9981,female,non_reader
9982,male,non_reader
9983,female,non_reader
9984,male,non_reader
9985,male,new_user
9986,female,non_reader
9987,unknown,non_reader
9988,female,new_user
9989,male,non_reader
9990,female,non_reader
9991,male,non_reader
9992,female,non_reader
9993,unknown,non_reader
9994,male,non_reader
9995,unknown,non_reader
9996,female,non_reader
9997,male,contributor
9998,female,non_reader
9999,male,non_reader
10000,female,non_reader
10001,male,non_reader
10002,female,non_reader
10003,unknown,non_reader
10004,unknown,non_reader
10005,male,non_reader
10006,male,non_reader
10007,female,non_reader
10008,unknown,non_reader
10009,male,non_reader
10010,female,non_reader
10011,male,non_reader
10012,male,non_reader
10013,female,non_reader
10014,female,non_reader
10015,female,non_reader
10016,female,contributor
10017,male,non_reader
10018,male,reader
10019,male,non_reader
10020,female,non_reader
10021,male,non_reader
10022,male,reader
10023,male,non_reader
10024,male,non_reader
10025,female,non_reader
10026,unknown,non_reader
10027,male,new_user
10028,male,reader
10029,female,non_reader
10030,male,reader
10031,male,non_reader
10032,female,reader
10033,male,non_reader
10034,male,non_reader
10035,male,non_reader
10036,male,new_user
10037,male,non_reader
10038,female,non_reader
10039,female,non_reader
10040,female,non_reader
10041,unknown,non_reader
10042,female,non_reader
10043,male,new_user
10044,male,non_reader
10045,female,non_reader
10046,unknown,new_user
10047,male,non_reader
10048,female,new_user
10049,female,non_reader
10050,unknown,new_user
10051,female,reader
10052,male,non_reader
10053,male,reader
10054,unknown,reader
10055,male,non_reader
10056,male,non_reader
10057,male,non_reader
10058,female,reader
10059,male,reader
10060,female,reader
10061,male,non_reader
10062,male,non_reader
10063,female,non_reader
10064,male,non_reader
10065,male,reader
10066,female,reader
10067,male,non_reader
10068,female,non_reader
10069,male,reader
10070,male,non_reader
10071,female,reader
10072,female,non_reader
10073,male,non_reader
10074,male,non_reader
10075,male,reader
10076,male,contributor
10077,female,non_reader
10078,male,non_reader
10079,unknown,non_reader
10080,male,non_reader
10081,female,non_reader
10082,unknown,non_reader
10083,male,non_reader
10084,female,non_reader
10085,female,non_reader
10086,unknown,non_reader
10087,male,non_reader
10088,male,reader
10089,male,non_reader
10090,male,non_reader
10091,male,non_reader
10092,unknown,non_reader
10093,female,non_reader
10094,female,non_reader
10095,male,non_reader
10096,male,non_reader
10097,unknown,non_reader
10098,male,non_reader
10099,male,contributor
10100,female,non_reader
10101,male,reader
10102,male,reader
10103,female,non_reader
10104,female,new_user
10105,male,reader
10106,male,non_reader
10107,female,non_reader
10108,unknown,non_reader
10109,male,contributor
10110,unknown,non_reader
10111,male,non_reader
10112,unknown,non_reader
10113,male,non_reader
10114,male,non_reader
10115,male,reader
10116,male,non_reader
10117,male,reader
10118,male,new_user
10119,male,non_reader
10120,male,reader
10121,male,reader
10122,male,non_reader
10123,unknown,non_reader
10124,male,non_reader
10125,male,non_reader
10126,male,non_reader
10127,male,reader
10128,unknown,non_reader
10129,male,non_reader
10130,male,non_reader
10131,male,non_reader
10132,female,non_reader
10133,female,new_user
10134,male,non_reader
10135,unknown,non_reader
10136,male,non_reader
10137,male,non_reader
10138,male,non_reader
10139,male,non_reader
10140,female,reader
10141,unknown,non_reader
10142,unknown,non_reader
10143,female,non_reader
10144,female,non_reader
10145,male,non_reader
10146,male,non_reader
10147,male,non_reader
10148,female,non_reader
10149,unknown,reader
10150,male,non_reader
10151,male,new_user
10152,male,reader
10153,unknown,non_reader
10154,unknown,non_reader
10155,male,non_reader
10156,male,reader
10157,male,non_reader
10158,male,new_user
10159,male,new_user
10160,male,reader
10161,female,non_reader
10162,unknown,reader
10163,male,new_user
10164,male,non_reader
10165,male,non_reader
10166,male,non_reader
10167,male,new_user
10168,male,non_reader
10169,female,non_reader
10170,unknown,reader
10171,female,non_reader
10172,male,non_reader
10173,male,reader
10174,female,contributor
10175,unknown,non_reader
10176,female,non_reader
10177,male,non_reader
10178,male,non_reader
10179,male,non_reader
10180,unknown,non_reader
10181,unknown,non_reader
10182,male,non_reader
10183,unknown,non_reader
10184,unknown,non_reader
10185,male,reader
10186,female,reader
10187,male,non_reader
10188,male,reader
10189,unknown,reader
10190,male,new_user
10191,male,reader
10192,unknown,non_reader
10193,male,non_reader
10194,female,reader
10195,male,non_reader
10196,female,new_user
10197,male,non_reader
10198,male,non_reader
10199,female,reader
10200,male,non_reader
10201,male,non_reader
10202,male,non_reader
10203,unknown,non_reader
10204,female,reader
10205,female,non_reader
10206,male,non_reader
10207,male,reader
10208,unknown,non_reader
10209,unknown,non_reader
10210,female,new_user
10211,male,non_reader
10212,male,non_reader
10213,female,reader
10214,male,non_reader
10215,male,new_user
10216,female,non_reader
10217,female,non_reader
10218,male,reader
10219,male,non_reader
10220,female,new_user
10221,male,non_reader
10222,female,new_user
10223,female,reader
10224,female,non_reader
10225,male,non_reader
10226,female,non_reader
10227,unknown,new_user
10228,unknown,non_reader
10229,female,reader
10230,male,non_reader
10231,female,non_reader
10232,female,non_reader
10233,female,non_reader
10234,male,non_reader
10235,unknown,non_reader
10236,female,non_reader
10237,male,non_reader
10238,female,new_user
10239,male,non_reader
10240,female,non_reader
10241,male,non_reader
10242,unknown,non_reader
10243,unknown,new_user
10244,male,non_reader
10245,unknown,non_reader
10246,male,non_reader
10247,male,non_reader
10248,unknown,non_reader
10249,female,new_user
10250,male,non_reader
10251,male,non_reader
10252,male,reader
10253,male,non_reader
10254,female,non_reader
10255,male,non_reader
10256,male,non_reader
10257,male,non_reader
10258,female,non_reader
10259,female,non_reader
10260,male,non_reader
10261,male,non_reader
10262,male,non_reader
10263,male,non_reader
10264,male,new_user
10265,unknown,non_reader
10266,unknown,non_reader
10267,female,non_reader
10268,male,non_reader
10269,unknown,non_reader
10270,male,non_reader
10271,male,non_reader
10272,female,non_reader
10273,male,reader
10274,female,new_user
10275,male,non_reader
10276,male,reader
10277,male,non_reader
10278,female,non_reader
10279,female,non_reader
10280,male,non_reader
10281,female,non_reader
10282,male,non_reader
10283,male,non_reader
10284,male,non_reader
10285,male,non_reader
10286,female,non_reader
10287,female,non_reader
10288,unknown,non_reader
10289,male,non_reader
10290,male,non_reader
10291,female,non_reader
10292,male,reader
10293,male,reader
10294,female,non_reader
10295,male,new_user
10296,unknown,reader
10297,male,non_reader
10298,male,reader
10299,male,non_reader
10300,male,non_reader
10301,male,non_reader
10302,female,non_reader
10303,male,reader
10304,unknown,new_user
10305,male,contributor
10306,female,non_reader
10307,male,new_user
10308,female,non_reader
10309,female,new_user
10310,male,non_reader
10311,female,reader
10312,male,non_reader
10313,unknown,non_reader
10314,male,non_reader
10315,unknown,new_user
10316,female,non_reader
10317,male,reader
10318,male,non_reader
10319,female,non_reader
10320,female,contributor
10321,male,non_reader
10322,male,non_reader
10323,male,non_reader
10324,female,non_reader
10325,female,new_user
10326,male,non_reader
10327,female,reader
10328,male,new_user
10329,female,non_reader
10330,female,non_reader
10331,male,non_reader
10332,male,non_reader
10333,male,reader
10334,female,non_reader
10335,unknown,non_reader
10336,unknown,new_user
10337,male,non_reader
10338,male,non_reader
10339,unknown,reader
10340,unknown,new_user
10341,male,non_reader
10342,female,non_reader
10343,male,non_reader
10344,male,reader
10345,female,non_reader
10346,male,non_reader
10347,male,non_reader
10348,unknown,non_reader
10349,male,non_reader
10350,male,non_reader
10351,unknown,non_reader
10352,male,non_reader
10353,male,non_reader
10354,unknown,non_reader
10355,male,new_user
10356,unknown,new_user
10357,unknown,non_reader
10358,male,non_reader
10359,male,non_reader
10360,male,non_reader
10361,male,non_reader
10362,unknown,non_reader
10363,male,non_reader
10364,male,non_reader
10365,male,non_reader
10366,unknown,non_reader
10367,male,non_reader
10368,male,non_reader
10369,female,new_user
10370,unknown,non_reader
10371,male,non_reader
10372,male,non_reader
10373,male,non_reader
10374,female,new_user
10375,female,non_reader
10376,male,non_reader
10377,unknown,reader
10378,female,reader
10379,female,non_reader
10380,male,non_reader
10381,unknown,non_reader
10382,male,non_reader
10383,male,non_reader
10384,female,new_user
10385,male,non_reader
10386,female,non_reader
10387,unknown,non_reader
10388,male,non_reader
10389,female,non_reader
10390,male,non_reader
10391,female,non_reader
10392,male,new_user
10393,male,non_reader
10394,unknown,non_reader
10395,male,reader
10396,female,non_reader
10397,male,non_reader
10398,female,reader
10399,male,non_reader
10400,male,non_reader
10401,female,non_reader
10402,female,non_reader
10403,male,non_reader
10404,male,non_reader
10405,male,non_reader
10406,male,reader
10407,male,non_reader
10408,male,new_user
10409,male,non_reader
10410,female,non_reader
10411,female,non_reader
10412,unknown,non_reader
10413,female,new_user
10414,male,new_user
10415,female,non_reader
10416,male,reader
10417,male,non_reader
10418,female,non_reader
10419,male,non_reader
10420,male,non_reader
10421,unknown,non_reader
10422,female,non_reader
10423,male,non_reader
10424,male,non_reader
10425,male,non_reader
10426,male,non_reader
10427,unknown,reader
10428,female,non_reader
10429,female,non_reader
10430,male,contributor
10431,male,non_reader
10432,male,non_reader
10433,male,non_reader
10434,male,non_reader
10435,unknown,non_reader
10436,male,new_user
10437,female,non_reader
10438,male,non_reader
10439,female,new_user
10440,male,non_reader
10441,male,non_reader
10442,female,non_reader
10443,male,non_reader
10444,female,non_reader
10445,male,non_reader
10446,male,non_reader
10447,male,non_reader
10448,male,non_reader
10449,male,new_user
10450,female,reader
10451,female,non_reader
10452,female,new_user
10453,female,reader
10454,female,non_reader
10455,female,non_reader
10456,female,non_reader
10457,female,non_reader
10458,female,non_reader
10459,unknown,non_reader
10460,male,non_reader
10461,male,non_reader
10462,female,new_user
10463,male,non_reader
10464,female,non_reader
10465,female,non_reader
10466,male,non_reader
10467,female,contributor
10468,female,non_reader
10469,male,non_reader
10470,male,reader
10471,unknown,non_reader
10472,male,reader
10473,male,non_reader
10474,male,non_reader
10475,male,non_reader
10476,female,non_reader
10477,female,new_user
10478,male,non_reader
10479,female,non_reader
10480,male,non_reader
10481,female,non_reader
10482,female,non_reader
10483,male,new_user
10484,male,non_reader
10485,male,non_reader
10486,male,non_reader
10487,male,non_reader
10488,female,non_reader
10489,male,non_reader
10490,female,new_user
10491,unknown,non_reader
10492,female,non_reader
10493,male,non_reader
10494,male,new_user
10495,unknown,non_reader
10496,female,new_user
10497,male,non_reader
10498,female,non_reader
10499,male,non_reader
10500,male,non_reader
10501,female,non_reader
10502,female,non_reader
10503,male,reader
10504,female,non_reader
10505,male,reader
10506,unknown,non_reader
10507,female,reader
10508,female,new_user
10509,male,reader
10510,female,non_reader
10511,male,non_reader
10512,female,non_reader
10513,female,non_reader
10514,unknown,reader
10515,unknown,non_reader
10516,male,reader
10517,female,reader
10518,male,non_reader
10519,female,non_reader
10520,male,new_user
10521,male,non_reader
10522,male,new_user
10523,male,new_user
10524,male,non_reader
10525,female,reader
10526,unknown,reader
10527,unknown,non_reader
10528,female,non_reader
10529,female,reader
10530,male,non_reader
10531,unknown,non_reader
10532,female,contributor
10533,male,non_reader
10534,unknown,non_reader
10535,female,non_reader
10536,male,non_reader
10537,female,reader
10538,male,non_reader
10539,male,non_reader
10540,female,non_reader
10541,male,new_user
10542,male,non_reader
10543,male,non_reader
10544,male,non_reader
10545,male,non_reader
10546,female,non_reader
10547,male,non_reader
10548,male,non_reader
10549,unknown,non_reader
10550,male,contributor
10551,male,reader
10552,unknown,non_reader
10553,male,non_reader
10554,female,non_reader
10555,female,non_reader
10556,male,non_reader
10557,female,non_reader
10558,male,reader
10559,female,non_reader
10560,female,non_reader
10561,male,non_reader
10562,female,non_reader
10563,male,reader
10564,male,reader
10565,female,reader
10566,female,non_reader
10567,male,non_reader
10568,male,non_reader
10569,male,new_user
10570,female,non_reader
10571,male,non_reader
10572,male,reader
10573,male,reader
10574,male,non_reader
10575,male,non_reader
10576,male,non_reader
10577,male,non_reader
10578,male,reader
10579,male,non_reader
10580,male,non_reader
10581,female,non_reader
10582,male,non_reader
10583,male,reader
10584,female,non_reader
10585,male,non_reader
10586,unknown,new_user
10587,male,reader
10588,male,reader
10589,male,non_reader
10590,male,reader
10591,female,non_reader
10592,male,reader
10593,female,non_reader
10594,female,non_reader
10595,male,non_reader
10596,female,new_user
10597,male,non_reader
10598,unknown,non_reader
10599,unknown,non_reader
10600,male,reader
10601,female,non_reader
10602,male,non_reader
10603,male,non_reader
10604,male,non_reader
10605,male,non_reader
10606,male,non_reader
10607,male,non_reader
10608,female,non_reader
10609,unknown,non_reader
10610,female,non_reader
10611,male,non_reader
10612,female,non_reader
10613,male,non_reader
10614,male,reader
10615,unknown,non_reader
10616,male,non_reader
10617,female,non_reader
10618,male,non_reader
10619,male,non_reader
10620,female,non_reader
10621,male,contributor
10622,male,reader
10623,unknown,reader
10624,male,non_reader
10625,male,non_reader
10626,male,non_reader
10627,female,reader
10628,male,non_reader
10629,unknown,non_reader
10630,male,non_reader
10631,male,non_reader
10632,female,non_reader
10633,male,non_reader
10634,unknown,non_reader
10635,male,non_reader
10636,unknown,contributor
10637,female,reader
10638,male,non_reader
10639,male,non_reader
10640,female,non_reader
10641,male,non_reader
10642,male,non_reader
10643,male,non_reader
10644,male,non_reader
10645,male,non_reader
10646,unknown,non_reader
10647,male,non_reader
10648,unknown,reader
10649,female,non_reader
10650,unknown,non_reader
10651,male,reader
10652,female,non_reader
10653,female,reader
10654,female,reader
10655,male,non_reader
10656,female,non_reader
10657,male,new_user
10658,male,non_reader
10659,female,non_reader
10660,female,non_reader
10661,male,non_reader
10662,female,reader
10663,unknown,non_reader
10664,female,non_reader
10665,male,non_reader
10666,male,contributor
10667,male,reader
10668,male,reader
10669,male,non_reader
10670,male,non_reader
10671,male,non_reader
10672,male,non_reader
10673,male,non_reader
10674,male,non_reader
10675,male,new_user
10676,unknown,non_reader
10677,male,reader
10678,male,non_reader
10679,female,non_reader
10680,male,reader
10681,male,reader
10682,male,contributor
10683,male,non_reader
10684,male,non_reader
10685,female,reader
10686,male,non_reader
10687,unknown,non_reader
10688,male,non_reader
10689,male,non_reader
10690,male,reader
10691,unknown,non_reader
10692,female,reader
10693,female,non_reader
10694,male,non_reader
10695,male,reader
10696,male,non_reader
10697,unknown,non_reader
10698,female,non_reader
10699,male,non_reader
10700,male,reader
10701,female,non_reader
10702,male,non_reader
10703,male,non_reader
10704,male,non_reader
10705,female,non_reader
10706,male,contributor
10707,unknown,reader
10708,female,non_reader
10709,male,non_reader
10710,female,non_reader
10711,unknown,non_reader
10712,unknown,new_user
10713,unknown,reader
10714,male,non_reader
10715,female,non_reader
10716,unknown,new_user
10717,male,non_reader
10718,male,non_reader
10719,male,reader
10720,male,non_reader
10721,male,non_reader
10722,male,non_reader
10723,male,reader
10724,unknown,non_reader
10725,unknown,non_reader
10726,female,reader
10727,male,reader
10728,male,non_reader
10729,female,non_reader
10730,unknown,contributor
10731,female,non_reader
10732,unknown,non_reader
10733,unknown,non_reader
10734,unknown,non_reader
10735,male,non_reader
10736,male,non_reader
10737,male,non_reader
10738,male,non_reader
10739,male,non_reader
10740,male,non_reader
10741,male,non_reader
10742,unknown,non_reader
10743,male,non_reader
10744,male,non_reader
10745,male,non_reader
10746,male,non_reader
10747,male,non_reader
10748,male,non_reader
10749,male,non_reader
10750,male,non_reader
10751,male,reader
10752,female,non_reader
10753,male,non_reader
10754,unknown,non_reader
10755,male,reader
10756,male,non_reader
10757,male,new_user
10758,male,non_reader
10759,male,non_reader
10760,male,reader
10761,female,non_reader
10762,female,new_user
10763,female,non_reader
10764,unknown,non_reader
10765,male,non_reader
10766,unknown,new_user
10767,male,reader
10768,male,non_reader
10769,female,non_reader
10770,female,new_user
10771,male,non_reader
10772,female,non_reader
10773,unknown,non_reader
10774,male,non_reader
10775,female,non_reader
10776,female,non_reader
10777,female,reader
10778,unknown,non_reader
10779,male,reader
10780,unknown,non_reader
10781,male,non_reader
10782,female,non_reader
10783,unknown,non_reader
10784,female,non_reader
10785,male,non_reader
10786,male,non_reader
10787,female,non_reader
10788,unknown,non_reader
10789,female,non_reader
10790,male,reader
10791,male,non_reader
10792,male,non_reader
10793,female,reader
10794,male,non_reader
10795,male,non_reader
10796,male,reader
10797,male,reader
10798,male,non_reader
10799,female,non_reader
10800,female,non_reader
10801,male,non_reader
10802,male,non_reader
10803,male,reader
10804,female,non_reader
10805,unknown,non_reader
10806,male,non_reader
10807,female,non_reader
10808,unknown,new_user
10809,male,non_reader
10810,unknown,reader
10811,male,non_reader
10812,male,non_reader
10813,female,non_reader
10814,male,new_user
10815,unknown,non_reader
10816,male,non_reader
10817,male,non_reader
10818,male,non_reader
10819,female,non_reader
10820,female,non_reader
10821,male,non_reader
10822,male,non_reader
10823,male,reader
10824,female,non_reader
10825,male,non_reader
10826,female,reader
10827,unknown,non_reader
10828,female,new_user
10829,female,non_reader
10830,female,non_reader
10831,unknown,non_reader
10832,male,non_reader
10833,male,non_reader
10834,unknown,non_reader
10835,male,non_reader
10836,unknown,reader
10837,male,non_reader
10838,unknown,non_reader
10839,unknown,non_reader
10840,male,reader
10841,female,reader
10842,male,reader
10843,male,reader
10844,male,non_reader
10845,male,non_reader
10846,female,non_reader
10847,female,non_reader
10848,male,non_reader
10849,male,non_reader
10850,male,non_reader
10851,male,contributor
10852,female,non_reader
10853,female,non_reader
10854,male,reader
10855,male,non_reader
10856,male,non_reader
10857,male,reader
10858,female,non_reader
10859,male,reader
10860,female,non_reader
10861,male,non_reader
10862,male,new_user
10863,male,non_reader
10864,male,non_reader
10865,male,non_reader
10866,male,new_user
10867,male,non_reader
10868,male,non_reader
10869,female,non_reader
10870,female,reader
10871,unknown,non_reader
10872,male,non_reader
10873,male,non_reader
10874,male,new_user
10875,male,non_reader
10876,unknown,reader
10877,male,non_reader
10878,male,non_reader
10879,male,non_reader
10880,male,non_reader
10881,male,non_reader
10882,male,non_reader
10883,unknown,non_reader
10884,unknown,non_reader
10885,male,reader
10886,male,reader
10887,female,non_reader
10888,female,non_reader
10889,male,non_reader
10890,female,non_reader
10891,male,non_reader
10892,female,non_reader
10893,male,reader
10894,male,reader
10895,male,reader
10896,female,non_reader
10897,male,non_reader
10898,male,non_reader
10899,unknown,non_reader
10900,female,non_reader
10901,female,non_reader
10902,male,reader
10903,male,new_user
10904,male,non_reader
10905,male,contributor
10906,female,non_reader
10907,male,non_reader
10908,female,non_reader
10909,female,non_reader
10910,male,non_reader
10911,male,reader
10912,male,reader
10913,male,new_user
10914,male,reader
10915,male,non_reader
10916,female,non_reader
10917,female,non_reader
10918,female,reader
10919,female,non_reader
10920,unknown,non_reader
10921,female,non_reader
10922,male,non_reader
10923,female,reader
10924,female,non_reader
10925,male,non_reader
10926,female,contributor
10927,female,reader
10928,male,non_reader
10929,male,non_reader
10930,female,new_user
10931,female,non_reader
10932,male,reader
10933,male,non_reader
10934,female,non_reader
10935,male,non_reader
10936,male,non_reader
10937,male,reader
10938,female,reader
10939,unknown,non_reader
10940,male,new_user
10941,unknown,non_reader
10942,female,non_reader
10943,male,non_reader
10944,male,non_reader
10945,male,non_reader
10946,female,non_reader
10947,male,reader
10948,male,new_user
10949,male,non_reader
10950,male,non_reader
10951,female,new_user
10952,male,non_reader
10953,male,non_reader
10954,unknown,non_reader
10955,male,non_reader
10956,female,non_reader
10957,male,non_reader
10958,male,reader
10959,unknown,non_reader
10960,female,non_reader
10961,unknown,reader
10962,unknown,non_reader
10963,male,non_reader
10964,male,non_reader
10965,female,contributor
10966,unknown,non_reader
10967,female,non_reader
10968,male,reader
10969,male,non_reader
10970,female,reader
10971,unknown,new_user
10972,male,reader
10973,male,non_reader
10974,female,non_reader
10975,male,non_reader
10976,male,non_reader
10977,male,new_user
10978,unknown,non_reader
10979,male,non_reader
10980,female,non_reader
10981,male,non_reader
10982,female,non_reader
10983,male,reader
10984,female,new_user
10985,male,non_reader
10986,female,non_reader
10987,unknown,non_reader
10988,male,reader
10989,unknown,new_user
10990,male,non_reader
10991,female,non_reader
10992,male,non_reader
10993,female,reader
10994,male,non_reader
10995,male,non_reader
10996,male,non_reader
10997,male,reader
10998,female,new_user
10999,unknown,non_reader
11000,unknown,non_reader
11001,female,non_reader
11002,female,non_reader
11003,male,non_reader
11004,male,non_reader
11005,male,new_user
11006,male,contributor
11007,female,reader
11008,female,non_reader
11009,female,non_reader
11010,female,non_reader
11011,male,non_reader
11012,male,non_reader
11013,female,new_user
11014,male,non_reader
11015,male,non_reader
11016,female,contributor
11017,male,non_reader
11018,male,contributor
11019,male,non_reader
11020,female,non_reader
11021,female,non_reader
11022,male,non_reader
11023,unknown,non_reader
11024,male,non_reader
11025,female,reader
11026,male,non_reader
11027,female,non_reader
11028,male,reader
11029,male,non_reader
11030,female,non_reader
11031,male,non_reader
11032,male,non_reader
11033,female,reader
11034,male,non_reader
11035,male,reader
11036,male,reader
11037,male,non_reader
11038,male,non_reader
11039,male,non_reader
11040,male,non_reader
11041,unknown,non_reader
11042,male,non_reader
11043,male,non_reader
11044,male,non_reader
11045,male,non_reader
11046,male,new_user
11047,unknown,non_reader
11048,male,non_reader
11049,female,non_reader
11050,female,non_reader
11051,male,non_reader
11052,female,non_reader
11053,male,reader
11054,unknown,reader
11055,male,non_reader
11056,female,non_reader
11057,female,new_user
11058,male,non_reader
11059,female,reader
11060,male,non_reader
11061,female,non_reader
11062,female,non_reader
11063,female,non_reader
11064,unknown,reader
11065,male,non_reader
11066,unknown,non_reader
11067,male,non_reader
11068,male,reader
11069,female,non_reader
11070,male,contributor
11071,female,non_reader
11072,unknown,non_reader
11073,female,non_reader
11074,female,non_reader
11075,male,new_user
11076,unknown,non_reader
11077,unknown,non_reader
11078,male,non_reader
11079,male,non_reader
11080,male,reader
11081,unknown,non_reader
11082,unknown,reader
11083,male,new_user
11084,male,non_reader
11085,male,non_reader
11086,male,non_reader
11087,male,non_reader
11088,male,non_reader
11089,female,non_reader
11090,female,reader
11091,unknown,non_reader
11092,female,non_reader
11093,unknown,non_reader
11094,unknown,non_reader
11095,male,non_reader
11096,male,non_reader
11097,female,new_user
11098,male,non_reader
11099,female,non_reader
11100,male,non_reader
11101,female,reader
11102,male,non_reader
11103,female,non_reader
11104,male,non_reader
11105,male,non_reader
11106,female,non_reader
11107,male,contributor
11108,male,non_reader
11109,male,non_reader
11110,female,non_reader
11111,male,non_reader
11112,female,non_reader
11113,unknown,contributor
11114,unknown,new_user
11115,male,non_reader
11116,male,reader
11117,female,non_reader
11118,male,non_reader
11119,male,non_reader
11120,male,new_user
11121,unknown,non_reader
11122,male,reader
11123,male,non_reader
11124,male,non_reader
11125,female,non_reader
11126,male,non_reader
11127,male,reader
11128,female,non_reader
11129,male,non_reader
11130,male,non_reader
11131,male,non_reader
11132,unknown,non_reader
11133,male,non_reader
11134,female,non_reader
11135,male,non_reader
11136,male,non_reader
11137,male,non_reader
11138,unknown,non_reader
11139,male,reader
11140,female,non_reader
11141,male,non_reader
11142,unknown,non_reader
11143,male,non_reader
11144,male,non_reader
11145,male,reader
11146,female,non_reader
11147,male,non_reader
11148,male,non_reader
11149,female,non_reader
11150,female,non_reader
11151,male,non_reader
11152,female,non_reader
11153,male,reader
11154,male,non_reader
11155,male,non_reader
11156,unknown,new_user
11157,male,non_reader
11158,male,non_reader
11159,male,non_reader
11160,male,reader
11161,male,non_reader
11162,female,non_reader
11163,male,non_reader
11164,male,non_reader
11165,male,non_reader
11166,male,non_reader
11167,female,non_reader
11168,male,non_reader
11169,male,non_reader
11170,male,non_reader
11171,male,non_reader
11172,male,reader
11173,unknown,non_reader
11174,male,reader
11175,male,non_reader
11176,unknown,new_user
11177,male,contributor
11178,male,non_reader
11179,male,non_reader
11180,unknown,reader
11181,unknown,non_reader
11182,male,non_reader
11183,male,non_reader
11184,male,new_user
11185,male,reader
11186,male,reader
11187,male,reader
11188,female,non_reader
11189,unknown,reader
11190,male,non_reader
11191,female,reader
11192,female,contributor
11193,male,non_reader
11194,male,new_user
11195,male,non_reader
11196,male,reader
11197,male,new_user
11198,female,new_user
11199,female,reader
11200,female,non_reader
11201,female,non_reader
11202,female,non_reader
11203,male,non_reader
11204,male,non_reader
11205,male,non_reader
11206,male,reader
11207,male,non_reader
11208,male,new_user
11209,male,non_reader
11210,male,non_reader
11211,female,non_reader
11212,unknown,reader
11213,male,reader
11214,male,non_reader
11215,male,non_reader
11216,female,non_reader
11217,female,non_reader
11218,male,new_user
11219,unknown,non_reader
11220,female,non_reader
11221,male,reader
11222,female,non_reader
11223,female,non_reader
11224,male,non_reader
11225,unknown,non_reader
11226,unknown,non_reader
11227,male,non_reader
11228,male,non_reader
